#OTU ID	M04754
OTU5566	146
OTU6694	206
OTU6960	49
OTU13964	38
OTU5401	96
OTU1417	642
OTU3002	474
OTU10255	120
OTU4413	344
OTU4319	70
OTU9011	27
OTU11806	12
OTU25251	4
OTU10610	47
OTU12013	16
OTU12159	107
OTU26231	569
OTU15051	6
OTU1471	392
OTU8524	23
OTU17572	206
OTU3345	289
OTU9854	61
OTU5453	45
OTU2007	261
OTU5826	53
OTU22294	122
OTU2692	151
OTU8276	29
OTU28065	4
OTU5628	151
OTU5710	74
OTU22613	128
OTU15818	24
OTU2752	233
OTU3969	315
OTU5088	174
OTU15758	14
OTU1903	398
OTU11544	227
OTU7691	74
OTU7263	54
OTU26302	335
OTU364	1557
OTU4689	235
OTU5516	64
OTU13267	89
OTU2759	171
OTU4930	96
OTU19947	27
OTU25089	19
OTU13865	8
OTU2289	1300
OTU15431	29
OTU4473	136
OTU6730	46
OTU5397	57
OTU13071	61
OTU26114	60
OTU5604	54
OTU766	955
OTU6407	298
OTU2481	304
OTU1585	371
OTU18579	6
OTU3588	161
OTU20239	31
OTU5133	125
OTU6134	98
OTU6702	535
OTU5387	80
OTU5499	71
OTU5337	85
OTU9305	40
OTU11069	22
OTU18300	23
OTU25257	150
OTU22463	42
OTU26680	10
OTU7047	34
OTU7149	207
OTU3799	85
OTU4794	166
OTU5978	63
OTU1888	722
OTU24140	2
OTU2496	234
OTU12423	157
OTU3640	112
OTU8875	24
OTU14797	23
OTU2935	201
OTU14407	25
OTU2063	1047
OTU11415	32
OTU6648	40
OTU17221	35
OTU21014	4
OTU18524	178
OTU6131	130
OTU1319	329
OTU24200	10
OTU3380	229
OTU14882	69
OTU1398	386
OTU4429	152
OTU21531	377
OTU16862	36
OTU14935	10
OTU11505	15
OTU5501	154
OTU12927	236
OTU4818	92
OTU22123	2
OTU23474	49
OTU7248	69
OTU23688	845
OTU1082	765
OTU11674	38
OTU3786	133
OTU3300	133
OTU12728	16
OTU11314	43
OTU1758	297
OTU16289	26
OTU7347	71
OTU9526	17
OTU4458	127
OTU885	1831
OTU6598	34
OTU9243	101
OTU15216	10
OTU11145	95
OTU9928	246
OTU5454	68
OTU7661	53
OTU6813	66
OTU6106	41
OTU7034	117
OTU10703	48
OTU5412	92
OTU12297	18
OTU2216	260
OTU11680	26
OTU5620	59
OTU9321	132
OTU1692	352
OTU21700	542
OTU7371	58
OTU13434	13
OTU17906	49
OTU5983	125
OTU3353	303
OTU8261	35
OTU11356	20
OTU1044	1096
OTU7018	123
OTU14806	29
OTU25083	262
OTU21362	61
OTU14573	52
OTU17879	7
OTU2369	933
OTU17446	5
OTU4955	205
OTU3197	246
OTU27178	5
OTU12031	159
OTU2936	174
OTU2308	261
OTU18364	101
OTU2440	261
OTU26027	318
OTU13635	175
OTU25094	2
OTU3417	88
OTU2672	680
OTU10315	38
OTU1804	896
OTU13302	17
OTU8067	23
OTU7171	258
OTU22964	6
OTU1632	668
OTU9998	20
OTU9391	59
OTU4527	189
OTU3195	203
OTU6763	614
OTU819	1106
OTU5170	250
OTU12138	11
OTU4528	148
OTU11693	10
OTU18675	13
OTU19941	46
OTU5548	190
OTU4530	225
OTU6242	84
OTU4209	74
OTU9265	28
OTU1887	203
OTU3436	259
OTU10881	18
OTU4022	87
OTU12270	14
OTU2034	462
OTU3744	340
OTU10298	164
OTU6940	68
OTU14317	29
OTU4862	137
OTU2882	189
OTU1974	216
OTU11120	61
OTU3728	244
OTU9559	50
OTU2712	393
OTU25196	3
OTU22708	11
OTU5468	60
OTU2892	199
OTU3548	169
OTU15470	39
OTU7100	106
OTU5114	575
OTU8172	111
OTU18544	14
OTU5914	118
OTU17466	10
OTU573	1341
OTU22227	27
OTU28148	11
OTU19426	307
OTU2629	169
OTU11778	45
OTU14680	7
OTU27754	44
OTU10688	97
OTU2953	177
OTU4115	145
OTU12643	8
OTU1679	386
OTU2893	175
OTU14740	81
OTU6454	53
OTU4464	49
OTU5977	41
OTU6636	87
OTU2904	281
OTU2371	199
OTU10942	25
OTU7360	117
OTU4248	80
OTU8561	82
OTU2603	163
OTU9519	18
OTU12396	60
OTU10695	38
OTU2266	356
OTU506	2258
OTU16917	5
OTU18564	455
OTU10364	19
OTU11607	21
OTU3118	513
OTU3933	175
OTU26980	72
OTU9400	58
OTU1150	1706
OTU24879	113
OTU2890	332
OTU1778	561
OTU5915	71
OTU5770	79
OTU4725	148
OTU8723	104
OTU2057	781
OTU6011	153
OTU23040	5
OTU1696	353
OTU13417	11
OTU3220	158
OTU3675	119
OTU22643	57
OTU3132	481
OTU16117	11
OTU1748	322
OTU4474	89
OTU10233	38
OTU2951	126
OTU4293	147
OTU9273	34
OTU9022	105
OTU10581	92
OTU19035	807
OTU2838	178
OTU7773	22
OTU4155	229
OTU27024	5
OTU17199	22
OTU14498	87
OTU4581	288
OTU23007	53
OTU12865	59
OTU26396	3
OTU4242	120
OTU4409	303
OTU3412	80
OTU6163	59
OTU17144	73
OTU5692	286
OTU9942	46
OTU4455	244
OTU10899	254
OTU14179	57
OTU15936	513
OTU3816	325
OTU2282	479
OTU11084	245
OTU17654	102
OTU4049	179
OTU4099	100
OTU6182	117
OTU15038	9
OTU7104	75
OTU7856	30
OTU3342	171
OTU579	2376
OTU3398	126
OTU20864	3
OTU4167	110
OTU4839	147
OTU2307	529
OTU9317	236
OTU10206	51
OTU872	956
OTU11162	11
OTU10432	13
OTU11014	35
OTU7947	83
OTU5395	124
OTU9725	1357
OTU6048	83
OTU4785	124
OTU10477	72
OTU7885	160
OTU16043	36
OTU5800	37
OTU13867	62
OTU5711	353
OTU18563	57
OTU4624	166
OTU5484	51
OTU6687	119
OTU7837	31
OTU4797	200
OTU11741	48
OTU21420	6
OTU282	2257
OTU5036	206
OTU3149	1153
OTU21140	243
OTU25484	10
OTU10869	64
OTU23752	90
OTU14971	63
OTU8836	195
OTU15980	9
OTU1332	598
OTU21975	7
OTU16165	40
OTU17121	73
OTU13365	68
OTU12502	138
OTU3049	146
OTU17512	26
OTU13523	19
OTU4229	268
OTU8237	27
OTU13485	12
OTU5169	39
OTU25132	9
OTU3777	130
OTU1310	379
OTU17378	7
OTU1220	711
OTU6853	158
OTU19512	75
OTU9445	60
OTU15672	9
OTU22059	34
OTU14752	57
OTU22994	43
OTU12505	66
OTU16898	9
OTU9172	57
OTU11699	20
OTU10815	92
OTU13733	83
OTU1439	475
OTU5032	189
OTU11376	25
OTU20213	51
OTU11784	60
OTU543	2855
OTU10166	269
OTU6891	222
OTU22732	44
OTU9043	690
OTU725	1170
OTU2995	209
OTU11865	243
OTU3514	283
OTU6919	156
OTU6819	223
OTU1860	1998
OTU15711	57
OTU9456	102
OTU805	921
OTU14013	39
OTU3782	191
OTU9376	61
OTU26145	218
OTU25641	5
OTU22281	3
OTU9865	24
OTU15728	51
OTU15844	218
OTU6019	37
OTU22151	75
OTU3303	283
OTU3124	130
OTU25116	3
OTU4336	95
OTU5939	50
OTU25572	52
OTU7541	32
OTU6693	152
OTU3697	144
OTU4126	134
OTU6080	182
OTU5976	631
OTU4816	78
OTU996	548
OTU16701	140
OTU3335	358
OTU9091	59
OTU18248	42
OTU25174	143
OTU24840	39
OTU23035	9
OTU5926	133
OTU3741	418
OTU7526	32
OTU3310	221
OTU7578	92
OTU14241	34
OTU4631	570
OTU8216	61
OTU12352	19
OTU1154	863
OTU25105	59
OTU13029	32
OTU23974	6
OTU3561	467
OTU21501	48
OTU1121	549
OTU4747	109
OTU12161	76
OTU8111	38
OTU6108	76
OTU11618	14
OTU6950	196
OTU20324	14
OTU5679	73
OTU8057	82
OTU16350	68
OTU18849	338
OTU21161	106
OTU2571	227
OTU1501	407
OTU22894	499
OTU3560	209
OTU14197	7
OTU18176	25
OTU24168	8
OTU26634	122
OTU5513	39
OTU10554	182
OTU22680	22
OTU15910	20
OTU4328	698
OTU3504	395
OTU2693	495
OTU20408	56
OTU10113	105
OTU8211	79
OTU5840	92
OTU4395	58
OTU4296	217
OTU3814	98
OTU20993	76
OTU6400	93
OTU928	1053
OTU1401	792
OTU6832	69
OTU15990	31
OTU1945	229
OTU11007	114
OTU2763	170
OTU4490	158
OTU25559	95
OTU4712	95
OTU25072	62
OTU2547	206
OTU8662	30
OTU8716	51
OTU11085	47
OTU3759	181
OTU7862	213
OTU14606	90
OTU27256	21
OTU2668	196
OTU11659	100
OTU22245	168
OTU24101	117
OTU6175	64
OTU17364	325
OTU3175	243
OTU5886	180
OTU13833	112
OTU10254	30
OTU2678	980
OTU4467	71
OTU10492	216
OTU6641	108
OTU9534	22
OTU9374	43
OTU20237	35
OTU27347	18
OTU1161	931
OTU9242	72
OTU2508	559
OTU18647	17
OTU2254	505
OTU24735	9
OTU1575	733
OTU13241	11
OTU4124	437
OTU4795	162
OTU13447	18
OTU27352	2
OTU2889	120
OTU5187	83
OTU6293	40
OTU16235	14
OTU6277	41
OTU5867	85
OTU5496	86
OTU13180	11
OTU2597	465
OTU18522	23
OTU26100	177
OTU9826	26
OTU241	2210
OTU2952	138
OTU9595	44
OTU5293	144
OTU19515	23
OTU24592	88
OTU16313	30
OTU4723	422
OTU6129	1140
OTU382	4064
OTU7161	49
OTU22637	14
OTU6877	239
OTU27218	376
OTU6084	129
OTU2104	243
OTU24784	62
OTU10132	77
OTU4801	52
OTU9654	25
OTU10304	52
OTU7252	40
OTU5498	59
OTU2786	463
OTU7819	35
OTU2107	792
OTU1834	272
OTU11327	22
OTU4899	110
OTU21887	35
OTU15778	21
OTU20971	6
OTU10929	26
OTU13971	9
OTU5345	71
OTU24581	4
OTU4686	82
OTU10104	53
OTU3114	524
OTU26046	39
OTU12474	13
OTU3558	78
OTU1659	440
OTU6028	202
OTU12751	40
OTU12637	131
OTU6881	77
OTU3997	374
OTU5686	157
OTU9024	96
OTU16676	8
OTU15774	12
OTU4960	199
OTU6077	244
OTU997	885
OTU3845	339
OTU8195	23
OTU11930	13
OTU2834	245
OTU7631	31
OTU20832	62
OTU18035	16
OTU1125	1424
OTU7189	648
OTU12154	19
OTU5971	105
OTU2385	310
OTU22314	12
OTU24580	11
OTU23300	470
OTU5731	85
OTU9295	84
OTU3839	164
OTU23481	272
OTU6181	72
OTU19989	182
OTU5297	107
OTU14800	19
OTU13968	17
OTU5025	106
OTU14449	25
OTU3272	281
OTU5589	376
OTU10621	14
OTU2971	422
OTU6076	111
OTU16632	105
OTU8294	30
OTU15816	2753
OTU13730	20
OTU10357	67
OTU2425	197
OTU20261	33
OTU26768	763
OTU2766	350
OTU8058	54
OTU10050	38
OTU2605	394
OTU10519	31
OTU17841	38
OTU13716	34
OTU1378	1624
OTU13961	14
OTU16515	11
OTU9439	47
OTU7514	257
OTU4667	78
OTU6208	81
OTU7660	32
OTU8335	36
OTU6572	122
OTU16398	114
OTU15680	23
OTU1635	745
OTU20952	8
OTU11857	363
OTU19569	351
OTU11586	155
OTU1904	357
OTU11569	10
OTU10599	71
OTU1511	386
OTU6833	97
OTU5995	78
OTU12198	34
OTU2677	397
OTU3075	191
OTU1588	594
OTU6622	129
OTU5714	75
OTU9563	132
OTU835	857
OTU21484	51
OTU1472	539
OTU2350	235
OTU11023	22
OTU22272	6
OTU3028	358
OTU18078	53
OTU9893	90
OTU8489	24
OTU23043	29
OTU16698	3
OTU25238	6
OTU3826	262
OTU26907	523
OTU5233	47
OTU25256	2
OTU20963	43
OTU6609	40
OTU5846	141
OTU15122	8
OTU9363	32
OTU11929	33
OTU4829	80
OTU11737	19
OTU16194	210
OTU9760	53
OTU10155	22
OTU5568	71
OTU708	724
OTU27117	22
OTU951	683
OTU21179	15
OTU2491	706
OTU16532	14
OTU4506	85
OTU12232	82
OTU1878	535
OTU4664	180
OTU25260	4
OTU6440	47
OTU9619	24
OTU4706	119
OTU4561	75
OTU3334	316
OTU2550	274
OTU6631	55
OTU6484	48
OTU7362	34
OTU16271	19
OTU2999	224
OTU3506	261
OTU2163	356
OTU5086	92
OTU4911	80
OTU7722	37
OTU22077	16
OTU1394	398
OTU20039	77
OTU2957	272
OTU4143	181
OTU21438	72
OTU8412	35
OTU2290	230
OTU20501	111
OTU1918	348
OTU13075	227
OTU5417	152
OTU10070	18
OTU23375	34
OTU4219	182
OTU8911	54
OTU5848	76
OTU1861	555
OTU27708	2
OTU13453	27
OTU19006	16
OTU4375	174
OTU5707	50
OTU5574	233
OTU5546	183
OTU4340	64
OTU17275	18
OTU20840	21
OTU21841	432
OTU13650	814
OTU8994	86
OTU20220	98
OTU9157	32
OTU3061	177
OTU2206	249
OTU16839	22
OTU6236	118
OTU25823	17
OTU13840	16
OTU25247	4
OTU5049	117
OTU4160	123
OTU14493	390
OTU4077	76
OTU21227	849
OTU1677	230
OTU19000	5
OTU10038	38
OTU20802	5
OTU5704	368
OTU7402	42
OTU24339	23
OTU26173	10
OTU14505	120
OTU23213	6
OTU2674	227
OTU15919	188
OTU14927	119
OTU11975	27
OTU5597	142
OTU3385	261
OTU6930	62
OTU8265	412
OTU8492	39
OTU10082	16
OTU15789	25
OTU6757	51
OTU220	2473
OTU6301	31
OTU966	1152
OTU6812	28
OTU13087	12
OTU11895	19
OTU5559	680
OTU1815	489
OTU4566	123
OTU26305	74
OTU25887	11
OTU3591	222
OTU27335	18
OTU3841	175
OTU1755	259
OTU7364	41
OTU13168	16
OTU6978	164
OTU8403	139
OTU20568	19
OTU3245	271
OTU16207	6
OTU17707	97
OTU20707	120
OTU4926	258
OTU7022	209
OTU14209	11
OTU5924	150
OTU15399	22
OTU2380	221
OTU14774	94
OTU19640	62
OTU13741	19
OTU9952	39
OTU3444	177
OTU27032	13
OTU25004	10
OTU2779	189
OTU11555	42
OTU8557	52
OTU6882	106
OTU4752	193
OTU17071	35
OTU2400	180
OTU1946	312
OTU4177	263
OTU2175	679
OTU11574	25
OTU13314	78
OTU10816	48
OTU22984	7
OTU11005	309
OTU3434	127
OTU24315	42
OTU2700	127
OTU18329	5
OTU2347	321
OTU2397	191
OTU10630	26
OTU5344	173
OTU2212	233
OTU8516	49
OTU10018	24
OTU22066	7
OTU2606	330
OTU3885	380
OTU6075	152
OTU4258	107
OTU2776	437
OTU11887	13
OTU18626	5
OTU21760	3
OTU5433	118
OTU3392	205
OTU18712	17
OTU5581	161
OTU3757	182
OTU4039	229
OTU10573	98
OTU12787	21
OTU8356	54
OTU5067	60
OTU4047	157
OTU6464	43
OTU4924	56
OTU8347	59
OTU3291	288
OTU5961	289
OTU21274	105
OTU3454	191
OTU4428	121
OTU9804	13
OTU23409	20
OTU2572	177
OTU10930	20
OTU15681	6
OTU3620	95
OTU18621	25
OTU5062	389
OTU6639	101
OTU3834	113
OTU14047	23
OTU14838	16
OTU5347	38
OTU4534	347
OTU27717	2
OTU7228	89
OTU1597	1182
OTU746	870
OTU10138	24
OTU3572	532
OTU3019	141
OTU6736	62
OTU11707	31
OTU15044	88
OTU7680	78
OTU8268	118
OTU7083	39
OTU15317	7
OTU23471	11
OTU14485	71
OTU12457	36
OTU4565	91
OTU5641	168
OTU6452	38
OTU10080	39
OTU11231	18
OTU3005	538
OTU21447	15
OTU6416	35
OTU20457	134
OTU6588	172
OTU1802	2195
OTU17257	5
OTU5756	113
OTU11013	25
OTU16749	29
OTU779	909
OTU14870	7
OTU4198	136
OTU10368	29
OTU24046	24
OTU10669	216
OTU6256	52
OTU18409	6
OTU2660	199
OTU5614	53
OTU2562	244
OTU25236	5
OTU5168	180
OTU15332	54
OTU5304	73
OTU3378	78
OTU5521	164
OTU23203	96
OTU20684	11
OTU23424	78
OTU4551	137
OTU9031	29
OTU12051	22
OTU7138	59
OTU27481	5
OTU13325	45
OTU12897	415
OTU13024	24
OTU3185	462
OTU10647	1290
OTU13915	77
OTU7315	97
OTU8280	76
OTU11342	13
OTU10735	39
OTU22071	2
OTU17259	7
OTU3212	412
OTU10049	25
OTU10586	40
OTU12703	14
OTU21042	318
OTU11104	15
OTU13947	904
OTU5054	115
OTU17973	43
OTU9694	137
OTU13773	15
OTU6282	65
OTU1432	345
OTU12988	10
OTU2430	365
OTU14877	143
OTU24394	356
OTU2415	305
OTU5077	106
OTU22070	31
OTU20643	12
OTU3917	245
OTU9495	325
OTU11959	74
OTU13842	22
OTU21037	8
OTU6665	209
OTU6245	59
OTU6868	90
OTU7635	116
OTU4092	93
OTU2186	365
OTU5210	213
OTU3469	251
OTU15564	63
OTU18529	16
OTU4947	106
OTU9476	62
OTU4376	205
OTU10139	40
OTU11359	11
OTU11593	41
OTU20100	8
OTU4125	212
OTU10751	23
OTU7568	310
OTU6923	94
OTU11625	21
OTU10843	11
OTU10883	53
OTU17407	46
OTU9310	41
OTU20664	12
OTU11633	28
OTU18011	23
OTU1199	790
OTU4266	91
OTU4445	156
OTU9270	81
OTU5217	151
OTU5728	39
OTU15615	18
OTU16952	23
OTU14495	8
OTU5619	128
OTU14322	39
OTU4278	68
OTU10813	50
OTU13868	17
OTU4688	100
OTU12540	16
OTU14176	374
OTU27226	184
OTU15079	24
OTU6005	123
OTU13289	20
OTU3843	254
OTU7367	255
OTU4417	85
OTU4802	450
OTU21631	6
OTU5740	108
OTU3920	156
OTU18891	317
OTU14027	43
OTU27576	418
OTU6503	63
OTU25332	77
OTU12313	35
OTU1622	455
OTU10943	21
OTU3427	251
OTU6907	33
OTU9638	22
OTU9596	40
OTU6793	62
OTU9789	51
OTU6722	158
OTU16433	12
OTU22457	20
OTU17374	18
OTU11205	11
OTU6916	47
OTU11888	47
OTU7298	81
OTU1421	441
OTU6312	388
OTU16154	21
OTU18779	20
OTU7935	38
OTU3745	328
OTU2338	165
OTU12969	9
OTU4773	73
OTU8463	63
OTU27953	27
OTU22091	119
OTU8527	79
OTU21331	362
OTU22373	812
OTU22901	8
OTU2641	224
OTU19380	423
OTU10764	27
OTU22741	81
OTU27058	8
OTU5377	206
OTU23027	8
OTU3659	91
OTU6061	37
OTU6442	83
OTU11404	15
OTU10044	32
OTU19843	17
OTU21729	43
OTU1645	868
OTU13869	289
OTU26216	24
OTU3643	124
OTU6207	23
OTU2527	460
OTU25244	2
OTU20521	4
OTU6015	103
OTU14789	49
OTU15726	10
OTU9657	16
OTU2271	605
OTU1731	431
OTU1386	782
OTU5422	205
OTU15080	23
OTU6505	77
OTU2931	511
OTU14374	25
OTU7706	80
OTU3733	104
OTU7274	117
OTU16612	221
OTU4758	85
OTU7964	48
OTU10478	93
OTU12216	42
OTU9983	97
OTU27591	63
OTU7470	62
OTU1546	512
OTU11047	16
OTU18450	5
OTU14250	38
OTU11805	15
OTU4844	95
OTU26776	46
OTU17316	6
OTU7977	175
OTU16123	5
OTU27520	51
OTU4864	112
OTU27890	373
OTU27139	10
OTU21309	16
OTU7348	53
OTU3573	316
OTU2827	141
OTU13696	54
OTU22495	53
OTU18474	23
OTU3943	84
OTU13232	15
OTU14519	6
OTU3208	203
OTU3139	174
OTU5238	130
OTU17484	6
OTU10831	115
OTU3447	141
OTU9958	30
OTU6805	105
OTU4093	108
OTU7870	34
OTU14515	106
OTU5987	240
OTU12292	23
OTU19074	18
OTU11526	33
OTU2579	199
OTU7606	50
OTU6381	91
OTU12960	42
OTU8037	115
OTU14932	18
OTU10989	32
OTU8767	20
OTU22550	193
OTU4382	58
OTU1327	720
OTU4841	52
OTU24805	103
OTU8437	52
OTU5323	619
OTU24602	3
OTU3700	109
OTU5565	108
OTU9706	42
OTU3926	146
OTU4368	214
OTU4661	362
OTU7465	171
OTU9509	459
OTU20841	22
OTU21280	34
OTU25272	3
OTU17444	48
OTU8457	262
OTU22069	12
OTU772	758
OTU3397	238
OTU17191	99
OTU6095	38
OTU3059	144
OTU3361	103
OTU5536	89
OTU18706	14
OTU15445	15
OTU16040	11
OTU26820	4
OTU2561	306
OTU25872	9
OTU3452	119
OTU11917	43
OTU1810	286
OTU9138	37
OTU9523	31
OTU27288	23
OTU9249	59
OTU6496	36
OTU2676	533
OTU2864	250
OTU12866	21
OTU22352	137
OTU1163	439
OTU2359	196
OTU6886	64
OTU11528	24
OTU20668	2
OTU4215	178
OTU5306	154
OTU15794	27
OTU10270	42
OTU18687	3
OTU15497	8
OTU12102	26
OTU3396	337
OTU16670	95
OTU6064	132
OTU4519	88
OTU24211	14
OTU2664	380
OTU2480	198
OTU4908	116
OTU22080	12
OTU16747	135
OTU4531	60
OTU7179	40
OTU15984	20
OTU6883	29
OTU25240	4
OTU5637	103
OTU27437	4
OTU24012	5
OTU4163	69
OTU8625	162
OTU15007	227
OTU9469	46
OTU27688	5
OTU7730	454
OTU8642	73
OTU26712	300
OTU15888	10
OTU926	639
OTU8413	36
OTU3898	134
OTU407	1605
OTU9466	136
OTU3364	191
OTU23638	21
OTU27432	2
OTU9398	18
OTU8180	22
OTU12039	38
OTU2416	209
OTU2517	314
OTU17853	39
OTU8902	107
OTU3431	245
OTU1953	288
OTU14049	44
OTU8275	21
OTU27670	3
OTU4277	222
OTU2992	193
OTU10025	101
OTU9682	481
OTU9397	50
OTU14448	6
OTU8628	19
OTU25599	6
OTU26523	8
OTU7438	48
OTU4066	191
OTU3676	167
OTU3363	81
OTU12364	63
OTU12743	60
OTU17303	4
OTU6773	39
OTU15773	50
OTU6715	27
OTU11021	13
OTU7343	22
OTU3665	107
OTU23402	16
OTU18702	6
OTU9239	139
OTU2041	561
OTU6955	107
OTU8179	127
OTU9553	23
OTU20815	298
OTU25536	7
OTU21600	56
OTU5733	83
OTU7324	112
OTU3804	413
OTU27525	2
OTU15717	7
OTU12329	135
OTU8035	176
OTU3590	841
OTU5472	213
OTU10981	181
OTU11208	37
OTU4181	186
OTU26116	19
OTU1175	1124
OTU12591	20
OTU7164	57
OTU20659	3
OTU7235	34
OTU4986	210
OTU5366	63
OTU8736	106
OTU2828	191
OTU1931	270
OTU6111	67
OTU2923	103
OTU4887	107
OTU9887	15
OTU8830	21
OTU11319	50
OTU5011	76
OTU4332	348
OTU12063	47
OTU12796	58
OTU10163	98
OTU12592	6
OTU10671	87
OTU26684	153
OTU13898	26
OTU27500	3
OTU9482	59
OTU5029	74
OTU24951	5
OTU9971	178
OTU19940	296
OTU4438	98
OTU6921	110
OTU13502	9
OTU19555	7
OTU3565	142
OTU10687	90
OTU6742	112
OTU4504	214
OTU1932	327
OTU13979	10
OTU13315	24
OTU15526	76
OTU8293	55
OTU20824	160
OTU5308	91
OTU6758	44
OTU25542	15
OTU7390	68
OTU9867	31
OTU8247	53
OTU1865	290
OTU7291	53
OTU6658	72
OTU6778	34
OTU3810	135
OTU11481	33
OTU3984	346
OTU7389	137
OTU1442	356
OTU3555	152
OTU27618	4
OTU12903	21
OTU4426	130
OTU7771	49
OTU11783	12
OTU13957	192
OTU11852	22
OTU2878	168
OTU16325	10
OTU13307	20
OTU2721	157
OTU26495	20
OTU6747	34
OTU27621	8
OTU10140	13
OTU23921	34
OTU2684	160
OTU11323	32
OTU16411	12
OTU25911	25
OTU4703	172
OTU6708	55
OTU1550	642
OTU10274	16
OTU15587	58
OTU7610	32
OTU3827	218
OTU12967	51
OTU15965	19
OTU6171	163
OTU16799	17
OTU11172	47
OTU7755	82
OTU15555	28
OTU2694	238
OTU5295	127
OTU4708	146
OTU16069	15
OTU22328	10
OTU20077	36
OTU21335	12
OTU23163	3
OTU7064	46
OTU12267	34
OTU22971	4
OTU15397	11
OTU20797	75
OTU20674	12
OTU12224	15
OTU3368	193
OTU8103	38
OTU27596	2
OTU22168	243
OTU12611	22
OTU17668	46
OTU12259	21
OTU13500	43
OTU6887	73
OTU24506	5
OTU15795	9
OTU13900	6
OTU16140	29
OTU11687	81
OTU10094	61
OTU12655	63
OTU8631	37
OTU18828	37
OTU6766	284
OTU11344	20
OTU8890	25
OTU9307	207
OTU6340	328
OTU22973	2
OTU11864	26
OTU7715	65
OTU5667	75
OTU7434	73
OTU16010	200
OTU3994	282
OTU3371	188
OTU12762	15
OTU9696	28
OTU6750	30
OTU1618	717
OTU18246	4
OTU5747	35
OTU7455	54
OTU3773	356
OTU5332	77
OTU8456	29
OTU6002	64
OTU12843	10
OTU14513	4
OTU2632	171
OTU7747	120
OTU6169	71
OTU1256	644
OTU27964	5
OTU4754	105
OTU21903	90
OTU2895	542
OTU15109	16
OTU18144	34
OTU1244	885
OTU12586	119
OTU2143	307
OTU9845	24
OTU25324	17
OTU25748	17
OTU14966	15
OTU24549	3
OTU6124	49
OTU14731	37
OTU23451	18
OTU5445	819
OTU9218	23
OTU20115	22
OTU4898	82
OTU19098	13
OTU13928	6
OTU11663	126
OTU25407	10
OTU8898	55
OTU13651	22
OTU22950	13
OTU12782	49
OTU26486	118
OTU24548	5
OTU14567	28
OTU27698	2
OTU7971	42
OTU2736	388
OTU2087	471
OTU5492	307
OTU3519	322
OTU15690	54
OTU12325	29
OTU12035	27
OTU25270	22
OTU26955	35
OTU22415	18
OTU12650	215
OTU6788	72
OTU9380	41
OTU18504	6
OTU16143	27
OTU12189	108
OTU21069	191
OTU7762	42
OTU4262	73
OTU7886	98
OTU3070	337
OTU4843	55
OTU23559	351
OTU5610	65
OTU14769	17
OTU6729	63
OTU2805	164
OTU7686	86
OTU16164	173
OTU12519	16
OTU8055	45
OTU4693	83
OTU4582	195
OTU11117	36
OTU13309	22
OTU9193	95
OTU4147	410
OTU2588	244
OTU16263	10
OTU8574	58
OTU8306	36
OTU5223	43
OTU22148	34
OTU25704	39
OTU12080	34
OTU2819	297
OTU12170	21
OTU9269	97
OTU7786	89
OTU10507	30
OTU5773	44
OTU9830	44
OTU3003	280
OTU8138	51
OTU27788	47
OTU21225	99
OTU13783	8
OTU19325	265
OTU1250	509
OTU1512	308
OTU869	638
OTU4374	198
OTU19852	32
OTU4448	469
OTU3339	151
OTU6347	66
OTU13725	32
OTU8822	118
OTU11752	16
OTU18756	10
OTU19464	11
OTU10325	48
OTU840	766
OTU19169	2
OTU27798	492
OTU7233	97
OTU9332	31
OTU26824	53
OTU13944	22
OTU11048	39
OTU19172	2
OTU8127	41
OTU3325	239
OTU9954	50
OTU27716	153
OTU4370	105
OTU23569	58
OTU18925	336
OTU3510	240
OTU6991	66
OTU19154	13
OTU6604	88
OTU4935	51
OTU3199	342
OTU2833	135
OTU18523	28
OTU16595	10
OTU20733	5
OTU6966	47
OTU21713	23
OTU13749	73
OTU7090	135
OTU21725	7
OTU14951	22
OTU7782	20
OTU1681	486
OTU8739	132
OTU10707	35
OTU18309	97
OTU3176	759
OTU5015	103
OTU5560	137
OTU10185	16
OTU28056	32
OTU22317	18
OTU4699	153
OTU13091	13
OTU5807	255
OTU20033	9
OTU3981	79
OTU12605	12
OTU10859	63
OTU9160	56
OTU18419	6
OTU11943	110
OTU7225	32
OTU24003	208
OTU11092	18
OTU17159	7
OTU24416	18
OTU16818	9
OTU17493	4
OTU5666	41
OTU23615	4
OTU22037	152
OTU10249	79
OTU19571	160
OTU22150	7
OTU9726	70
OTU10848	44
OTU24786	4
OTU3357	264
OTU21170	162
OTU10571	9
OTU14416	76
OTU13392	24
OTU6925	94
OTU14555	16
OTU24530	2
OTU25604	40
OTU4308	128
OTU14837	15
OTU4896	226
OTU14167	16
OTU2164	391
OTU4298	136
OTU17725	23
OTU7222	79
OTU12508	41
OTU23665	93
OTU15055	7
OTU6808	112
OTU13752	17
OTU24982	5
OTU13715	29
OTU27438	4
OTU17141	74
OTU8363	18
OTU6024	70
OTU7695	100
OTU7240	52
OTU2393	645
OTU10046	78
OTU28116	9
OTU17138	12
OTU14639	15
OTU5425	215
OTU7928	77
OTU13967	18
OTU7275	54
OTU7242	84
OTU14187	29
OTU1547	289
OTU4387	149
OTU13712	40
OTU607	1012
OTU5630	339
OTU15422	40
OTU14184	4
OTU5209	137
OTU11348	106
OTU15365	28
OTU1191	456
OTU17515	255
OTU6018	227
OTU1590	353
OTU4347	149
OTU4774	203
OTU2906	336
